emp_no,first_name,last_name,to_date
428103,Takanari,Khasidashvili,9999-01-01
428108,Hinrich,Gniady,9999-01-01
428122,Tooru,Georgatos,9999-01-01
428129,Rajmohan,Motley,9999-01-01
428134,Sadok,McDermid,9999-01-01
428135,Insup,Diderrich,9999-01-01
428151,Achilleas,Knightly,9999-01-01
428153,Syozo,Koshiba,9999-01-01
428156,Salvador,Dolinsky,9999-01-01
428166,Tzvetan,Mahnke,9999-01-01
428170,Koichi,Kalefeld,9999-01-01
428180,Wilmer,Lindqvist,9999-01-01
428189,Mats,Noriega,9999-01-01
428198,Behnaam,Thibadeau,9999-01-01
428207,Taizo,Beausoleil,9999-01-01
428224,Michaela,Pollacia,9999-01-01
428237,Itzchak,Passafiume,9999-01-01
428241,Werner,Nergos,9999-01-01
428242,Shuichi,Choobineh,9999-01-01
428243,Leif,Ghazalie,9999-01-01
428245,Macha,Christianini,9999-01-01
428246,Jaihie,Koshiba,9999-01-01
428260,Leszek,Binding,9999-01-01
428266,Fumiko,Junot,9999-01-01
428267,Saeko,Rubsam,9999-01-01
428273,Shaleah,Thorensen,9999-01-01
428282,Yifei,Ranon,9999-01-01
428293,Wanqing,Jarecki,9999-01-01
428299,Aimee,Detkin,9999-01-01
428314,Mario,Plotkin,9999-01-01
428361,Qunsheng,Kamble,9999-01-01
428372,Licheng,Neimat,9999-01-01
428392,Marko,Katzenelson,9999-01-01
428402,Stein,Remmele,9999-01-01
428416,Narain,Murtha,9999-01-01
428419,Gila,Cichocki,9999-01-01
428421,Arne,Shanbhogue,9999-01-01
428435,Parto,Itschner,9999-01-01
428447,Palash,Gulak,9999-01-01
428460,Ramachenga,Decaestecker,9999-01-01
428465,Goetz,Journel,9999-01-01
428466,Jianhua,Olano,9999-01-01
428476,Zvonko,Jakobus,9999-01-01
428478,Gay,Auria,9999-01-01
428506,Qiwen,Conte,9999-01-01
428507,Christophe,Luca,9999-01-01
428516,Shaw,Barvinok,9999-01-01
428528,Vishv,Leivant,9999-01-01
428537,Fumitaka,Vecchi,9999-01-01
428564,Indrajit,Chinen,9999-01-01
428585,Sanjeeva,Selvestrel,9999-01-01
428592,Noritoshi,Diderrich,9999-01-01
428593,Gita,Ozeki,9999-01-01
428594,Breannda,Aamodt,9999-01-01
428620,Yinghua,Demian,9999-01-01
428621,Gro,Thebaut,9999-01-01
428625,Mohammad,Savasere,9999-01-01
428630,Jenwei,Orsini,9999-01-01
428649,Halsur,Raoux,9999-01-01
428675,Mountaz,Erol,9999-01-01
428678,Tomokazu,Kilgore,9999-01-01
428682,Bojan,Halloran,9999-01-01
428688,Alagu,Deville,9999-01-01
428692,Tse,Versino,9999-01-01
428705,Tommaso,Adachi,9999-01-01
428715,Kerhong,Pappas,9999-01-01
428725,Tonny,Berendt,9999-01-01
428732,Adamantios,Malabarba,9999-01-01
428742,Rasiah,Denny,9999-01-01
428809,Gererd,Leijenhorst,9999-01-01
428821,Gennady,Kropatsch,9999-01-01
428833,Weiwu,Wursthorn,9999-01-01
428836,Weiru,Hennings,9999-01-01
428842,Gennadi,Munch,9999-01-01
428851,Bilhanan,Berendt,9999-01-01
428858,Tua,Lieblein,9999-01-01
428860,Mizuhito,Joslin,9999-01-01
428878,Yannis,Syrotiuk,9999-01-01
428887,Yefim,Marzano,9999-01-01
428889,Perry,Brizzi,9999-01-01
428902,Guozhong,Hempstead,9999-01-01
428914,Maha,Bernini,9999-01-01
428915,Nikolaus,Granlund,9999-01-01
428921,Conal,Gien,9999-01-01
428923,Xiaoqiu,Hasenauer,9999-01-01
428926,Odoardo,Merle,9999-01-01
428930,Herb,Pelc,9999-01-01
428934,Juichirou,Rahier,9999-01-01
428937,Sudhanshu,Chappelet,9999-01-01
428951,Shigeaki,Angot,9999-01-01
428959,DeForest,Prenel,9999-01-01
429010,Danco,Ramras,9999-01-01
429013,Maren,Toyoshima,9999-01-01
429020,Zorica,Iisaka,9999-01-01
429038,Beshir,Pauthner,9999-01-01
429045,Pasqua,Dolinsky,9999-01-01
429050,Brewster,Stroustrup,9999-01-01
429051,Mihalis,Schiettecatte,9999-01-01
429055,Masoud,Radivojevic,9999-01-01
429056,Eirik,Gils,9999-01-01
429069,Berthier,Montresor,9999-01-01
429071,Domenico,Baik,9999-01-01
429105,Lunjin,Denna,9999-01-01
429115,Valery,Halevi,9999-01-01
429128,Uno,Range,9999-01-01
429130,Franziska,Zlotek,9999-01-01
429144,Anyuan,Merks,9999-01-01
429158,Sadegh,Mahnke,9999-01-01
429194,Bingning,Scharstein,9999-01-01
429211,Abdelghani,Tchuente,9999-01-01
429219,Fabrizio,Katalagarianos,9999-01-01
429220,Divine,Glinert,9999-01-01
429221,Alain,Zykh,9999-01-01
429222,Boriana,Schmiedel,9999-01-01
429260,Byong,Guardalben,9999-01-01
429272,DeForest,Benantar,9999-01-01
429294,Weijing,Salinas,9999-01-01
429297,Becky,Acton,9999-01-01
429298,Pranay,Hiyoshi,9999-01-01
429307,Mohan,Uchoa,9999-01-01
429315,Khatoun,Wixon,9999-01-01
429321,Lihong,Matzel,9999-01-01
429367,Kiyomitsu,Schlenzig,9999-01-01
429369,Yifei,Luit,9999-01-01
429379,Tsutomu,Danecki,9999-01-01
429411,Pramod,Flowers,9999-01-01
429414,Zongyan,Mahmud,9999-01-01
429417,Morris,Valette,9999-01-01
429422,Odinaldo,Janetzko,9999-01-01
429423,Mabhin,Servi,9999-01-01
429425,Duke,Nanard,9999-01-01
429431,Huiqun,Reutenauer,9999-01-01
429435,Fay,Perin,9999-01-01
429443,Martial,Terekhov,9999-01-01
429444,Peternela,Garigliano,9999-01-01
429467,Kinh,Mitzlaff,9999-01-01
429468,Ennio,Walston,9999-01-01
429479,Miomir,Tetzlaff,9999-01-01
429493,Adib,Motley,9999-01-01
429494,Ipke,Puppe,9999-01-01
429507,Tsutomu,Kugler,9999-01-01
429514,Alair,Merkl,9999-01-01
429518,Tomokazu,Poujol,9999-01-01
429549,Eben,Selenyi,9999-01-01
429564,JoAnne,Pulkowski,9999-01-01
429573,Samphel,Castellani,9999-01-01
429596,Xiahua,Zyda,9999-01-01
429601,Stafford,Driscoll,9999-01-01
429628,Arunachalam,Perelgut,9999-01-01
429634,Lidong,Azevdeo,9999-01-01
429642,Kagan,Slutz,9999-01-01
429648,Pranjal,Gaughan,9999-01-01
429649,Lijie,Krone,9999-01-01
429652,Woody,Denna,9999-01-01
429659,Jongsuk,Francisci,9999-01-01
429665,Snehasis,Piazza,9999-01-01
429680,Adas,Weiland,9999-01-01
429695,Hyuncheol,Angelov,9999-01-01
429701,Shin,Feldmann,9999-01-01
429749,Georgy,Reeken,9999-01-01
429751,Arnould,Ushiama,9999-01-01
429761,Gadiel,Auyong,9999-01-01
429766,Mandell,Lorin,9999-01-01
429785,Radhia,Iivonen,9999-01-01
429801,Nahla,Angot,9999-01-01
429814,Georg,Tischendorf,9999-01-01
429836,Arumugam,Kilgour,9999-01-01
429843,Chirstian,Lortz,9999-01-01
429851,Dulce,Manders,9999-01-01
429864,Shai,Quaggetto,9999-01-01
429893,Wanqing,Guenter,9999-01-01
429919,Mototsugu,Pashtan,9999-01-01
429945,Tadahiro,Kornatzky,9999-01-01
429961,Houman,Swiss,9999-01-01
429974,Udo,Doering,9999-01-01
429988,Jacopo,Riexinger,9999-01-01
429991,Rosine,Picco,9999-01-01
429992,Vishwani,Atrawala,9999-01-01
430000,Otmar,Genther,9999-01-01
430001,Lucien,Dalton,9999-01-01
430004,Morris,Orsini,9999-01-01
430016,Adam,Randi,9999-01-01
430051,Muneo,Rodier,9999-01-01
430058,Shaibal,Restivo,9999-01-01
430079,Mikhail,England,9999-01-01
430086,Zhanqiu,Unni,9999-01-01
430098,Ymte,Rahier,9999-01-01
430101,Dekang,Veeraraghavan,9999-01-01
430111,Tadahiko,Borstler,9999-01-01
430128,Becky,Berztiss,9999-01-01
430147,Tran,Jayawardene,9999-01-01
430149,Gill,Luon,9999-01-01
430152,Kersti,Tsukune,9999-01-01
430153,Kensei,Sommen,9999-01-01
430164,Holgard,Parveen,9999-01-01
430166,Poornachandra,Ravishankar,9999-01-01
430179,Neelam,Serna,9999-01-01
430182,Somnath,Terekhov,9999-01-01
430184,Leszek,Cunliffe,9999-01-01
430196,Mechthild,Fasbender,9999-01-01
430202,Gopalakrishnan,Pusterhofer,9999-01-01
430224,Noritoshi,Basawa,9999-01-01
430237,Huican,Falster,9999-01-01
430244,Halsur,Perng,9999-01-01
430282,Gou,Skrikant,9999-01-01
430285,Nishit,Deville,9999-01-01
430300,Xuedong,Binkley,9999-01-01
430315,Paloma,Engberts,9999-01-01
430316,Otmar,Ellozy,9999-01-01
430347,Malu,Cyne,9999-01-01
430360,Bokyung,Bardell,9999-01-01
430362,Marc,Baranowski,9999-01-01
430384,Taiji,Masand,9999-01-01
430400,Shahaf,Zwicker,9999-01-01
430403,Bowen,Rissland,9999-01-01
430416,Laurentiu,Malabarba,9999-01-01
430438,Leszek,Jullig,9999-01-01
430446,Guoxiang,Ghandeharizadeh,9999-01-01
430459,Ziya,Roison,9999-01-01
430461,Fan,Lichtner,9999-01-01
430472,Jungsoon,Kalefeld,9999-01-01
430477,Subhrajyoti,Angelopoulos,9999-01-01
430481,Woody,Pauthner,9999-01-01
430498,Danel,Krybus,9999-01-01
430501,Candida,McConalogue,9999-01-01
430512,Richara,Flanders,9999-01-01
430519,Vojin,Lanteri,9999-01-01
430523,Rosalyn,Validov,9999-01-01
430524,Baoqiu,Schnabel,9999-01-01
430534,Ghassan,Walston,9999-01-01
430535,Georg,Fasbender,9999-01-01
430543,Toshimitsu,Zongker,9999-01-01
430570,Adit,Papadias,9999-01-01
430596,Gill,Stanger,9999-01-01
430598,Garnik,Auria,9999-01-01
430604,Khue,Erie,9999-01-01
430606,Parto,Biron,9999-01-01
430615,Babette,Stanfel,9999-01-01
430616,Ashish,Tchuente,9999-01-01
430619,Poorav,Maierhofer,9999-01-01
430633,Margareta,Peek,9999-01-01
430649,Lorien,Quittner,9999-01-01
430662,Zita,Vernadat,9999-01-01
430675,Shiv,Comellas,9999-01-01
430677,Phuoc,Kaelbling,9999-01-01
430683,Godehard,Braunmuhl,9999-01-01
430685,Sergi,Jenevein,9999-01-01
430692,Arunachalam,Yemenis,9999-01-01
430698,Gadiel,Hatcliff,9999-01-01
430713,Khedija,Peac,9999-01-01
430720,Arco,Peha,9999-01-01
430724,Geoff,Gruenwald,9999-01-01
430737,Jeane,Kadhim,9999-01-01
430742,Jiong,Scallan,9999-01-01
430743,Kasturi,Smeets,9999-01-01
430754,Zengping,Langford,9999-01-01
430759,Fumiko,Buchter,9999-01-01
430772,Stepehn,Haraldson,9999-01-01
430777,Hailing,Feldmann,9999-01-01
430789,Nathan,Antonakopoulos,9999-01-01
430807,Suvo,Terwilliger,9999-01-01
430812,Takushi,Vernadat,9999-01-01
430813,Bodo,Carrere,9999-01-01
430820,Tse,Snedden,9999-01-01
430841,Wanqing,Menyhert,9999-01-01
430848,Xuejun,Shimshoni,9999-01-01
430854,Collette,Tsunoo,9999-01-01
430859,Gritta,Bakhtari,9999-01-01
430878,Jinya,Siepmann,9999-01-01
430898,Kiyomitsu,Braunschweig,9999-01-01
430906,Christ,Cyre,9999-01-01
430910,Duro,Taneja,9999-01-01
430936,Saddek,Deville,9999-01-01
430960,Shahaf,Lorie,9999-01-01
430990,Masamitsu,Acton,9999-01-01
430999,Khatoun,Ranon,9999-01-01
431009,Tremaine,Lamba,9999-01-01
431014,Toney,Masamoto,9999-01-01
431022,Randy,Improta,9999-01-01
431032,Moni,Anick,9999-01-01
431035,Mitchel,Servieres,9999-01-01
431048,Selwyn,Sluis,9999-01-01
431055,Rildo,Vilarrasa,9999-01-01
431062,Chikara,Magalhaes,9999-01-01
431073,Demin,Savasere,9999-01-01
431078,Adib,Ananiadou,9999-01-01
431080,Shigehito,Pauthner,9999-01-01
431083,Ibibia,Dulin,9999-01-01
431105,Masoud,Chaudhuri,9999-01-01
431126,Claude,Kroon,9999-01-01
431128,Odoardo,Esteva,9999-01-01
431137,Marla,Veevers,9999-01-01
431145,Kristinn,Kavanagh,9999-01-01
431154,Saeed,Stassinopoulos,9999-01-01
431157,Alexius,Bernick,9999-01-01
431158,Chikako,Limongiello,9999-01-01
431161,Troy,Rosin,9999-01-01
431171,Marsha,Chaudhuri,9999-01-01
431176,Kerryn,Miara,9999-01-01
431189,Dulce,Rousseau,9999-01-01
431194,Oscal,Nannarelli,9999-01-01
431214,Navid,DuCasse,9999-01-01
431245,Gina,Asser,9999-01-01
431248,Reuven,Perri,9999-01-01
431281,Sukumar,Guerreiro,9999-01-01
431287,Radoslaw,Maraist,9999-01-01
431289,Teunis,Zongker,9999-01-01
431292,Uli,Schaaf,9999-01-01
431304,Yuuichi,Zeleznik,9999-01-01
431305,Masali,Riexinger,9999-01-01
431311,Gritta,Birge,9999-01-01
431316,Xiaoheng,Krohm,9999-01-01
431333,Sven,Zambonelli,9999-01-01
431337,Niteen,Hasenauer,9999-01-01
431367,Bilhanan,Bale,9999-01-01
431372,Bader,Rijsenbrij,9999-01-01
431375,Surveyors,Atrawala,9999-01-01
431378,Cristinel,Peyn,9999-01-01
431382,Mohit,Eiron,9999-01-01
431394,Michaela,Majewski,9999-01-01
431395,Xuejun,Litzkow,9999-01-01
431407,Odinaldo,Serot,9999-01-01
431410,Kensei,Nyanchama,9999-01-01
431412,Horward,Luce,9999-01-01
431426,Elvia,Billingsley,9999-01-01
431428,Arne,Impagliazzo,9999-01-01
431430,Dannz,Rousseau,9999-01-01
431432,Danel,Verhoeff,9999-01-01
431441,Fumiyo,Sinicrope,9999-01-01
431442,Murthy,Baez,9999-01-01
431446,Hidekazu,Cangellaris,9999-01-01
431465,Kristinn,Mahmud,9999-01-01
431478,Poornachandra,Ratnaker,9999-01-01
431480,Zhigen,Christ,9999-01-01
431486,Augustine,Restivo,9999-01-01
431495,Tadanori,Matzke,9999-01-01
431500,KayLiang,Kroll,9999-01-01
431510,Manu,Schiper,9999-01-01
431515,Udaiprakash,Whittlesey,9999-01-01
431518,Jovan,Mateescu,9999-01-01
431530,Srinidhi,Steinauer,9999-01-01
431556,Katsuyuki,Suermann,9999-01-01
431557,Chiradeep,Plotkin,9999-01-01
431558,Brewster,Pews,9999-01-01
431588,Kannan,Ranum,9999-01-01
431599,Xiaoshan,Pettit,9999-01-01
431614,Piyawadee,Undy,9999-01-01
431624,Sanjiv,Niizuma,9999-01-01
431630,Chaoyi,Murrill,9999-01-01
431645,Boriana,Rusterholz,9999-01-01
431659,Hironoby,Mahmud,9999-01-01
431666,Gregory,Sluis,9999-01-01
431675,Giao,Kroha,9999-01-01
431690,Sudhanshu,Bhattacharjee,9999-01-01
431692,Houman,Lamparter,9999-01-01
431701,Maya,Baca,9999-01-01
431706,Remco,Heiserman,9999-01-01
431721,Aluzio,Anandan,9999-01-01
431731,Jianhao,Ermel,9999-01-01
431735,Waiman,Roccetti,9999-01-01
431744,Mabo,Oxman,9999-01-01
431751,Isaac,Alpay,9999-01-01
431758,Huiqun,Suermann,9999-01-01
431760,Horward,Falster,9999-01-01
431761,Adib,Kinley,9999-01-01
431769,Abdulla,Benaini,9999-01-01
431773,Chuanti,Montemayor,9999-01-01
431798,Masanao,Middleton,9999-01-01
431810,Tadahiro,Ushiama,9999-01-01
431818,Chaitali,Ambroszkiewicz,9999-01-01
431834,Martins,Delgrange,9999-01-01
431836,Arne,Mahmud,9999-01-01
431853,Doohun,Hooghiemstra,9999-01-01
431866,Raimond,Kranzdorf,9999-01-01
431869,Dietrich,Collette,9999-01-01
431895,Xiaoqiang,Speel,9999-01-01
431896,Tokuyasu,Miara,9999-01-01
431901,Shahid,Kandlur,9999-01-01
431917,Martijn,Gire,9999-01-01
431922,Jungsoon,Brookman,9999-01-01
431965,Gianluca,Melton,9999-01-01
431969,Uriel,Maksimenko,9999-01-01
431982,Randi,Parfitt,9999-01-01
431989,Shaz,Baez,9999-01-01
432029,Domenick,Georgatos,9999-01-01
432035,Fox,Plump,9999-01-01
432039,Mansur,Veeraraghavan,9999-01-01
432048,Feipei,Fritzsche,9999-01-01
432054,Van,McAffer,9999-01-01
432056,Jouko,Spinelli,9999-01-01
432068,Arif,Wegerle,9999-01-01
432074,Mayumi,Sooriamurthi,9999-01-01
432082,Mihalis,Rebaine,9999-01-01
432083,Xiaoqiang,Assaf,9999-01-01
432087,Hidefumi,Garigliano,9999-01-01
432088,Tristan,Frezza,9999-01-01
432106,Kirk,Thorelli,9999-01-01
432110,Vasiliy,Debuse,9999-01-01
432116,Henk,Besselaar,9999-01-01
432122,Alair,Poupard,9999-01-01
432131,Goncalo,Boudaillier,9999-01-01
432141,Marsha,Hebert,9999-01-01
432144,Yuping,Biros,9999-01-01
432167,Peternela,Talmon,9999-01-01
432188,Yishai,Haraldson,9999-01-01
432234,Margo,Koshiba,9999-01-01
432247,Hein,Pouyioutas,9999-01-01
432250,Zejun,Bernatsky,9999-01-01
432256,Youssef,Aseltine,9999-01-01
432267,Siddarth,Rosen,9999-01-01
432284,Oksana,Dredge,9999-01-01
432288,Yuuichi,Kroha,9999-01-01
432298,Xiaopeng,Sankaranarayanan,9999-01-01
432308,Masasuke,Roison,9999-01-01
432316,Yahiko,Gecsel,9999-01-01
432317,Lucian,Pluym,9999-01-01
432318,Khedija,Krohm,9999-01-01
432324,True,Fiebach,9999-01-01
432341,Saddek,Shihab,9999-01-01
432356,Yakichi,Viele,9999-01-01
432367,Huiqun,Bondorf,9999-01-01
432380,Duro,Anick,9999-01-01
432402,Adib,Basagni,9999-01-01
432412,Ibibia,Leonhardt,9999-01-01
432419,Yifei,Brookner,9999-01-01
432423,Jingling,Stifter,9999-01-01
432426,Achilleas,Szemeredi,9999-01-01
432436,Leni,Ozeri,9999-01-01
432440,Nagui,Karlin,9999-01-01
432442,Fabrizio,Azadmanesh,9999-01-01
432453,Mrinalini,Garnham,9999-01-01
432468,Nalini,McAlpine,9999-01-01
432476,Seongbae,Mikschl,9999-01-01
432483,Zhanqiu,Taneja,9999-01-01
432484,Guangming,Harbusch,9999-01-01
432497,Sreekrishna,Champarnaud,9999-01-01
432502,Kerhong,Kalefeld,9999-01-01
432512,Pranjal,Colorni,9999-01-01
432516,Arlette,Karcich,9999-01-01
432534,Eran,Zeilberger,9999-01-01
432538,Isaac,Matzat,9999-01-01
432542,Hitofumi,Syang,9999-01-01
432545,Chikako,Tanemo,9999-01-01
432547,Gretta,Waeselynck,9999-01-01
432550,Sailaja,Streng,9999-01-01
432554,Mana,Yemenis,9999-01-01
432555,Herbert,Krybus,9999-01-01
432566,Dzung,Orlowski,9999-01-01
432578,Danco,Khalid,9999-01-01
432581,Vivian,Perl,9999-01-01
432583,Seongbin,Mitsuhashi,9999-01-01
432588,Matk,Krichel,9999-01-01
432589,Baziley,Alvarado,9999-01-01
432612,Masaki,Sinitsyn,9999-01-01
432625,LiMin,Steinauer,9999-01-01
432627,Jamaludin,Usdin,9999-01-01
432630,Heejo,Luef,9999-01-01
432653,Nevin,Skrikant,9999-01-01
432658,Zhiguo,Demizu,9999-01-01
432662,Paddy,Maierhofer,9999-01-01
432663,Pohua,Delgrande,9999-01-01
432671,Alain,Ushiama,9999-01-01
432675,Kazunori,Veeraraghavan,9999-01-01
432676,Leaf,Borovoy,9999-01-01
432678,Kitty,Peak,9999-01-01
432683,Gina,Nishimukai,9999-01-01
432693,Zhaofang,Matzat,9999-01-01
432710,Paraskevi,Bardell,9999-01-01
432727,Sushant,Lovengreen,9999-01-01
432730,Nevio,Trystram,9999-01-01
432749,Miomir,Heemskerk,9999-01-01
432757,Teiji,Erni,9999-01-01
432783,Ingmar,Morrow,9999-01-01
432789,Leucio,Slaats,9999-01-01
432795,Toney,Schoegge,9999-01-01
432798,Berry,Denna,9999-01-01
432804,Bluma,McDermid,9999-01-01
432807,Alenka,Oppitz,9999-01-01
432810,Sibyl,Fetvedt,9999-01-01
432818,Parviz,Escriba,9999-01-01
432828,Chikako,Malabarba,9999-01-01
432841,KayLiang,Kragelund,9999-01-01
432855,Kiyotoshi,Encarnacion,9999-01-01
432859,Guther,Massonet,9999-01-01
432861,Kshitij,Morris,9999-01-01
432865,Mitsuyuki,Serra,9999-01-01
432880,Shalesh,Masand,9999-01-01
432881,Shan,Egerstedt,9999-01-01
432906,Filipe,Streng,9999-01-01
432915,Guangming,Staudhammer,9999-01-01
432918,Nechama,Ferretti,9999-01-01
432920,Samphel,Dechter,9999-01-01
432943,Mokhtar,Asser,9999-01-01
432957,Fabrizio,Quadeer,9999-01-01
432973,Zissis,Maccarone,9999-01-01
432976,Duke,Demizu,9999-01-01
432978,Pasqua,Herath,9999-01-01
433001,Wilmer,Eickenmeyer,9999-01-01
433004,Shuho,Khamsi,9999-01-01
433015,Mohd,Braccini,9999-01-01
433020,Adas,Rahimi,9999-01-01
433022,Hinrich,Yetim,9999-01-01
433036,Anestis,Yeung,9999-01-01
433038,Reinhard,Miake,9999-01-01
433039,Pasqua,Borstler,9999-01-01
433042,Vatsa,Decleir,9999-01-01
433044,Neven,Setiz,9999-01-01
433045,Torsten,Woycyznski,9999-01-01
433066,Remco,Hooghiemstra,9999-01-01
433077,Zongyan,Mungall,9999-01-01
433094,Xinglin,Matzke,9999-01-01
433096,Palash,Brookman,9999-01-01
433105,Leif,Cmelik,9999-01-01
433127,Masali,Hellwagner,9999-01-01
433130,Mihalis,Itzfeldt,9999-01-01
433131,Abdulla,Papastamatiou,9999-01-01
433134,Isaac,Zirintsis,9999-01-01
433146,Larisa,Pettis,9999-01-01
433151,Mrinalini,Pauthner,9999-01-01
433160,Bingning,Hutter,9999-01-01
433166,Ult,Fabrizio,9999-01-01
433172,Nagui,Curless,9999-01-01
433180,Yuichiro,Panwar,9999-01-01
433188,Bernt,Petereit,9999-01-01
433193,Badri,Shihab,9999-01-01
433203,Shigenori,Cappelli,9999-01-01
433208,Hidefumi,Erev,9999-01-01
433217,Ebbe,Valette,9999-01-01
433219,Tristan,DuCasse,9999-01-01
433221,Neelam,Biron,9999-01-01
433235,Premsyl,Serov,9999-01-01
433239,Marlo,Vadhan,9999-01-01
433245,Duangkaew,Pleszkun,9999-01-01
433251,Yuriy,Fiutem,9999-01-01
433252,Hitomi,Lorie,9999-01-01
433271,Freyja,Naumovich,9999-01-01
433293,Emran,Mansanne,9999-01-01
433300,Tonia,Kleiser,9999-01-01
433307,Filipp,Norsworthy,9999-01-01
433320,Gunilla,Takkinen,9999-01-01
433321,Mabo,Msuda,9999-01-01
433343,Radhika,Cmelik,9999-01-01
433350,Pasqua,Danner,9999-01-01
433360,Chanjung,Setlzner,9999-01-01
433372,Rasiah,Yemenis,9999-01-01
433381,Nakhoon,Heering,9999-01-01
433385,Kazuhide,Cardazo,9999-01-01
433408,DeForest,Gerteisen,9999-01-01
433414,Juyoung,Brattka,9999-01-01
433433,Shem,Koprowski,9999-01-01
433440,Younwoo,Straney,9999-01-01
433455,Yannik,Eldridge,9999-01-01
433460,Carrsten,Halevi,9999-01-01
433481,Fumino,Rouquie,9999-01-01
433488,Wayne,Antonisse,9999-01-01
433509,Dzung,Demian,9999-01-01
433514,Susanne,Mikschl,9999-01-01
433520,Armond,Cairo,9999-01-01
433534,Filipe,Kleiser,9999-01-01
433537,Roselyn,Picel,9999-01-01
433538,Hidde,Vieth,9999-01-01
433539,Jacopo,Sridhar,9999-01-01
433576,Marsja,Portugali,9999-01-01
433606,Taisook,Baba,9999-01-01
433608,Aruna,Simkin,9999-01-01
433628,Vishu,Copas,9999-01-01
433631,Bodh,Luff,9999-01-01
433647,Shmuel,Pramanik,9999-01-01
433656,Pragnesh,Silva,9999-01-01
433663,Arnd,Francisci,9999-01-01
433665,Aimee,Kusalik,9999-01-01
433670,Mohamadou,Bresenham,9999-01-01
433679,Serenella,Katzenelson,9999-01-01
433687,Conrado,Giveon,9999-01-01
433689,Make,Borovoy,9999-01-01
433696,Prasadram,Fargier,9999-01-01
433699,Serif,Sifakis,9999-01-01
433701,Dante,Rando,9999-01-01
433710,Gou,Baezner,9999-01-01
433723,Goh,Taneja,9999-01-01
433732,Miquel,Chepyzhov,9999-01-01
433738,Toshimi,Petersohn,9999-01-01
433749,Marjo,Huhdanpaa,9999-01-01
433754,Leon,Sommen,9999-01-01
433759,Ugo,Preusig,9999-01-01
433764,Conrado,Zolotykh,9999-01-01
433776,Kauko,Castellani,9999-01-01
433790,Prodip,Rusmann,9999-01-01
433799,Kwangsub,Luga,9999-01-01
433822,Lucien,Garnham,9999-01-01
433828,Elzbieta,Matzov,9999-01-01
433829,Mayumi,Murrill,9999-01-01
433848,Arun,Hanratty,9999-01-01
433869,Mang,Kalorkoti,9999-01-01
433873,Uwe,Alpin,9999-01-01
433880,Arumugam,Peek,9999-01-01
433888,Armond,Sommen,9999-01-01
433891,Samphel,Bamford,9999-01-01
433900,Salvador,Varley,9999-01-01
433902,Nevin,Dusink,9999-01-01
433925,Hausi,Varley,9999-01-01
433926,Xiaobin,Alblas,9999-01-01
433928,Shiv,Szmurlo,9999-01-01
433936,Kyoichi,Reeken,9999-01-01
433938,Venkatesan,Azadmanesh,9999-01-01
433939,Valdiodio,Wrigley,9999-01-01
433941,Zejun,Ozeri,9999-01-01
433949,Alejandra,Mondadori,9999-01-01
433955,Niteen,Daescu,9999-01-01
433962,Mani,Waleschkowski,9999-01-01
433966,Yannik,Bruckman,9999-01-01
433973,Behnaam,Speek,9999-01-01
433992,Isamu,Gien,9999-01-01
433998,Chiradeep,Pettis,9999-01-01
434004,Xiahua,Haddadi,9999-01-01
434017,Wuxu,Radivojevic,9999-01-01
434019,Kristen,Swiler,9999-01-01
434023,Kristian,Worfolk,9999-01-01
434028,Shen,Biron,9999-01-01
434033,Sedat,Itzfeldt,9999-01-01
434034,Yoshimitsu,Shihab,9999-01-01
434036,Mingzeng,Suri,9999-01-01
434038,Chirstian,Kaiserswerth,9999-01-01
434051,Steve,Legleitner,9999-01-01
434058,Masami,Eterovic,9999-01-01
434080,Tru,Pettis,9999-01-01
434082,Filipe,Swick,9999-01-01
434084,Abdelghani,Cappello,9999-01-01
434089,Mamdouh,Bratten,9999-01-01
434106,Muzhong,Simmen,9999-01-01
434111,Satoru,Demeyer,9999-01-01
434113,Miyeon,Walston,9999-01-01
434114,Nobuyoshi,Portugali,9999-01-01
434120,Dayanand,Baca,9999-01-01
434121,Tadahiro,Rabejac,9999-01-01
434143,Barna,Zhiwei,9999-01-01
434158,Hiroyasu,Fasbender,9999-01-01
434178,Lillian,Makinen,9999-01-01
434200,Georg,Beutelspacher,9999-01-01
434202,Lenore,Unno,9999-01-01
434214,Oscal,Fabrizio,9999-01-01
434226,Miquel,Gulla,9999-01-01
434234,Younwoo,Rothenberg,9999-01-01
434236,Rosalie,Vilarrasa,9999-01-01
434238,Stein,Frijda,9999-01-01
434249,Malu,Bonifati,9999-01-01
434250,Ulises,Jansch,9999-01-01
434262,Kerryn,Peir,9999-01-01
434272,Woody,Roccetti,9999-01-01
434274,Turgut,Katalagarianos,9999-01-01
434278,Sedat,Binding,9999-01-01
434289,Sajjan,Broomell,9999-01-01
434309,Georgi,Tsukuda,9999-01-01
434310,Dmitry,Einsfeld,9999-01-01
434318,Joydip,Taneja,9999-01-01
434327,Adhemar,Middleton,9999-01-01
434339,Danae,Lorch,9999-01-01
434360,Aram,Zolotykh,9999-01-01
434362,Guttorm,Demizu,9999-01-01
434365,Takahira,Isard,9999-01-01
434377,Katsuo,Pollacia,9999-01-01
434385,Kerryn,Callaway,9999-01-01
434391,Ulf,Schahn,9999-01-01
434431,Berto,Hiroyama,9999-01-01
434442,Paraskevi,Ishibashi,9999-01-01
434456,Maha,Picci,9999-01-01
434458,Mari,Stellhorn,9999-01-01
